,overall_rating,value,position,skill_moves,attacking_workrate,defensive_workrate,pace,shooting,passing,dribbling,defending,physicality,crossing,finishing,Curve,freekick_accuracy,ballcontrol,sprint_speed,agility,reactions,balance,shot_power,stamina,aggression,interceptions,positioning,vision,composure,marking
17791,53,300000.0,ST,2,Medium,Medium,53,54,40,50,18,46,29,60,35,30,54,51,57,48,57,47,57,33,11,57,49,44,13
17792,53,60000.0,CB,2,Low,Medium,52,41,52,52,55,70,47,38,39,42,55,53,54,53,63,46,67,58,55,49,47,52,54
17793,53,180000.0,LB,2,Medium,Medium,69,29,38,49,48,60,37,27,38,27,44,68,67,53,64,33,73,53,45,43,37,39,48
17794,53,230000.0,RM,3,High,Medium,74,41,51,55,35,52,43,40,40,42,53,72,82,44,76,46,69,41,20,52,54,54,35
17795,53,220000.0,RM,2,High,Low,69,54,45,58,19,43,38,58,58,30,53,65,56,49,65,57,61,36,16,46,51,43,13
17796,53,350000.0,CB,2,Medium,Medium,59,26,32,34,54,56,30,24,30,30,37,56,42,52,62,33,58,49,55,22,27,43,51
17797,53,210000.0,LM,2,High,Low,75,44,48,54,21,38,48,46,40,39,48,68,81,41,83,44,42,43,21,46,50,43,16
17798,53,100000.0,GK,1,Medium,Medium,54,53,49,51,29,52,13,11,19,13,14,27,28,46,40,37,37,18,16,19,36,32,14
17799,53,300000.0,RM,2,Medium,Medium,68,49,49,52,25,40,49,51,50,37,54,68,57,37,62,55,47,28,17,50,49,44,24
17800,53,210000.0,RM,2,Medium,Medium,68,45,47,54,19,42,49,47,37,37,54,72,75,46,62,42,47,29,14,50,46,39,22
17801,53,210000.0,CAM,2,Medium,Medium,65,51,52,55,26,41,57,50,43,37,56,63,57,42,71,59,40,31,23,48,51,52,26
17802,53,200000.0,ST,2,High,High,76,51,39,54,29,48,35,55,44,34,54,76,71,48,70,48,51,47,28,54,39,44,33
17803,53,190000.0,GK,1,Medium,Medium,55,50,49,58,29,51,11,8,14,10,16,31,33,43,43,37,19,20,8,6,30,39,6
17804,53,190000.0,CB,2,Medium,Medium,60,25,29,35,54,61,22,23,25,30,34,57,47,52,54,35,60,45,49,27,28,39,51
17805,53,200000.0,RB,2,Medium,Medium,65,27,36,51,50,62,39,23,35,25,44,63,66,46,72,32,62,63,50,42,35,38,48
17806,53,375000.0,ST,2,Medium,Medium,56,54,39,49,18,52,28,58,37,32,52,56,56,51,65,48,56,35,10,53,44,50,18
17807,53,190000.0,ST,2,Medium,Medium,64,55,46,56,25,40,53,58,42,34,54,67,51,35,71,70,43,35,20,44,46,46,22
17808,53,200000.0,LB,2,Medium,Medium,74,25,38,54,47,49,50,21,38,31,48,77,72,45,81,25,62,30,45,48,38,35,47
17809,53,160000.0,GK,1,Medium,Medium,54,57,48,54,22,51,13,9,12,13,18,19,22,38,29,36,28,35,12,9,33,33,11
17810,53,200000.0,CB,2,Medium,Medium,62,25,35,36,57,44,37,21,31,27,38,63,51,44,58,34,41,49,54,25,24,33,53
17811,53,210000.0,CAM,3,Medium,High,62,47,51,56,42,49,48,50,49,41,54,60,72,45,78,41,47,49,43,47,50,52,40
17812,53,230000.0,LM,2,Medium,Low,67,51,47,57,27,45,49,52,42,36,56,66,73,35,63,55,50,28,25,49,49,42,25
17813,53,375000.0,CAM,2,Medium,Medium,64,45,53,57,38,42,45,39,46,43,52,63,63,50,76,58,34,42,26,50,47,52,35
17814,53,210000.0,CDM,2,Medium,Medium,61,37,51,57,51,49,34,35,42,39,61,61,61,46,61,42,45,58,46,38,47,39,51
17815,53,300000.0,ST,2,Medium,Medium,64,55,38,48,16,48,28,62,35,31,49,65,51,54,70,51,59,30,10,56,46,44,11
17816,53,110000.0,RM,2,Medium,Medium,68,42,53,58,34,47,51,42,50,44,54,65,71,45,83,41,64,48,35,41,52,50,37
17817,53,190000.0,GK,1,Medium,Medium,55,52,53,56,32,50,13,8,12,15,16,34,32,45,29,40,25,26,11,9,28,27,10
17818,53,230000.0,GK,1,Medium,Medium,53,53,53,54,29,51,12,8,13,13,16,28,40,50,28,40,26,18,12,6,38,21,5
17819,53,250000.0,CAM,2,High,Medium,64,45,52,54,44,52,39,44,46,36,54,63,58,52,60,47,45,40,44,48,55,50,42
17820,53,220000.0,CB,2,Low,High,72,25,35,47,49,67,37,21,33,22,42,76,72,47,70,32,68,57,50,37,36,43,50
17821,53,210000.0,CB,2,Medium,Medium,63,28,32,35,54,62,26,24,30,25,32,64,47,48,57,37,65,53,54,24,31,47,51
17822,53,160000.0,GK,1,Medium,Medium,58,51,51,54,29,52,12,5,13,13,17,33,21,43,34,38,22,24,12,8,29,39,5
17823,53,230000.0,CB,2,Medium,Medium,64,36,48,50,49,57,42,30,39,35,50,64,62,48,68,52,54,55,50,42,43,44,48
17824,53,230000.0,CAM,2,Medium,Medium,72,45,47,57,41,52,31,42,48,43,54,72,76,48,70,45,63,42,39,50,47,56,38
17825,53,230000.0,ST,2,Medium,Low,73,52,30,47,18,47,25,59,31,34,41,73,73,52,39,45,47,27,13,60,47,44,10
17826,53,210000.0,ST,2,High,Medium,71,52,43,54,31,53,30,53,49,33,52,71,70,48,74,51,58,36,26,45,51,55,28
17827,53,250000.0,ST,2,High,Low,67,52,37,50,20,49,26,55,30,33,51,68,63,44,44,54,48,40,12,52,43,45,11
17828,53,170000.0,GK,1,Medium,Medium,53,51,51,54,24,52,9,7,16,13,15,17,24,52,28,38,19,27,12,5,26,27,11
17829,53,60000.0,ST,2,High,Medium,58,57,39,57,20,52,27,57,46,38,58,54,49,51,59,61,47,33,17,41,46,42,20
17830,53,180000.0,LB,2,Medium,Medium,76,26,39,52,47,58,47,23,29,32,50,77,65,42,76,29,61,49,50,44,48,39,45
17831,53,90000.0,ST,2,Medium,Medium,70,53,40,53,21,61,31,55,38,42,49,70,68,49,63,56,42,46,15,42,44,43,22
17832,53,210000.0,RB,2,Medium,High,70,43,51,55,51,57,41,40,46,45,53,72,67,66,62,55,57,59,52,46,55,52,48
17833,53,210000.0,CB,2,Medium,Medium,56,30,39,40,53,53,26,27,27,31,41,57,53,42,53,43,38,45,52,25,31,40,52
17834,53,200000.0,CB,2,Medium,Medium,60,26,28,31,54,64,27,21,23,29,33,61,44,50,47,39,59,45,52,31,28,44,50
17835,53,120000.0,CB,2,Medium,Medium,65,27,41,49,51,59,44,24,30,26,34,62,72,48,76,28,58,63,53,40,30,48,47
17836,53,200000.0,LB,2,Medium,Medium,63,29,45,51,49,54,49,26,35,34,48,64,57,50,70,32,52,49,48,46,42,38,49
17837,53,210000.0,CAM,2,High,Medium,68,45,50,57,50,54,38,44,42,40,56,70,67,49,76,49,55,50,52,52,52,54,49
17838,53,220000.0,CAM,2,Medium,Medium,68,47,50,57,15,35,49,50,53,40,57,68,72,45,54,46,34,36,15,50,53,40,11
17839,53,190000.0,CB,2,Medium,Medium,65,22,35,41,51,64,24,15,33,17,42,64,51,50,57,33,60,56,51,16,26,44,50
17840,53,180000.0,RB,2,Medium,Medium,61,25,37,51,50,49,46,23,30,25,46,55,50,51,71,28,62,34,49,49,34,37,48
17841,53,130000.0,CAM,2,High,Medium,61,44,52,55,40,42,45,42,45,42,52,68,49,50,80,45,52,46,29,54,52,56,42
17842,53,190000.0,GK,1,Medium,Medium,55,52,52,55,32,50,12,6,11,13,16,33,30,40,44,39,22,21,9,8,23,36,6
17843,53,190000.0,LB,2,High,Medium,72,30,38,49,48,52,43,29,38,36,40,72,73,47,76,36,61,46,49,38,40,44,48
17844,53,45000.0,GK,1,Medium,Medium,52,52,52,51,29,53,14,8,10,14,12,32,27,51,43,39,19,19,6,5,39,22,5
17845,53,230000.0,RM,2,Medium,Medium,63,41,52,54,46,51,46,40,38,30,55,66,63,51,63,45,54,49,45,52,52,45,43
17846,53,140000.0,RB,2,Medium,Medium,67,45,46,52,49,61,46,48,42,38,49,63,62,47,73,43,66,43,48,46,45,51,47
17847,53,200000.0,RM,2,Medium,Medium,55,38,49,54,42,48,43,33,38,32,46,53,68,63,79,45,62,53,46,56,49,42,40
17848,53,180000.0,GK,1,Medium,Medium,55,53,56,52,22,54,11,8,11,10,13,30,21,41,27,42,26,16,13,4,24,26,5
17849,53,300000.0,CAM,2,Medium,Medium,64,44,51,58,44,50,43,45,37,37,58,64,72,45,71,48,57,53,49,50,50,45,35
17850,53,300000.0,LB,2,Medium,Medium,60,29,36,51,50,54,50,27,32,28,39,58,58,54,63,30,62,48,49,48,36,48,46
17851,53,230000.0,RM,2,Medium,Medium,73,51,45,55,19,53,42,54,48,28,51,71,61,46,69,52,50,46,14,49,47,46,18
17852,53,230000.0,CAM,2,Medium,Medium,60,44,50,61,30,41,47,44,48,40,61,59,63,47,69,47,46,37,23,39,53,51,33
17853,53,220000.0,CAM,2,Medium,Medium,72,40,50,58,44,54,39,35,38,38,59,69,79,56,80,50,60,55,45,48,44,48,40
17854,53,220000.0,CM,2,Medium,Medium,63,39,53,53,47,52,43,30,40,39,52,65,50,50,65,55,53,60,43,50,52,40,42
17855,53,240000.0,CAM,3,Medium,Medium,51,50,57,56,30,50,56,48,63,57,54,47,63,47,74,56,51,37,28,43,59,64,32
17856,53,210000.0,GK,1,Medium,Medium,51,58,51,52,27,50,12,6,12,10,19,21,37,47,27,38,18,28,12,4,37,33,6
17857,53,230000.0,RB,2,High,Medium,78,26,41,51,45,52,50,24,38,26,46,77,62,48,69,28,58,51,45,47,40,42,44
17858,53,190000.0,CB,2,Medium,Medium,60,24,33,36,51,69,25,18,28,29,38,62,36,44,67,38,61,43,48,28,26,44,50
17859,53,140000.0,CB,2,Medium,Medium,72,24,39,51,51,62,40,18,32,25,50,76,72,50,73,35,63,64,50,38,38,40,55
17860,53,240000.0,CM,2,Medium,Medium,66,40,53,49,44,58,42,30,36,38,47,65,54,56,66,54,61,57,41,52,52,40,45
17861,53,210000.0,GK,1,Medium,Medium,57,51,48,56,25,49,14,4,11,21,35,27,33,41,21,36,29,41,16,8,44,35,11
17862,53,120000.0,RM,2,Medium,Medium,70,46,52,57,47,61,50,46,51,50,57,70,74,50,72,45,66,52,53,47,46,45,49
17863,53,210000.0,LM,2,Medium,Medium,70,49,46,54,32,55,45,50,45,42,51,69,72,48,68,54,57,50,28,50,46,46,29
17864,53,240000.0,ST,2,Medium,Low,64,54,45,56,23,46,46,51,50,41,57,64,64,43,68,61,43,38,20,54,48,47,23
17865,53,210000.0,LB,2,Medium,Medium,61,29,34,52,51,54,49,27,32,28,41,62,51,53,75,26,63,56,53,50,32,36,48
17866,53,200000.0,LB,2,Medium,Medium,65,28,41,51,50,43,45,29,45,27,46,62,64,49,76,29,50,50,47,41,34,34,47
17867,53,220000.0,CB,2,Medium,Medium,53,23,35,33,53,59,20,15,22,23,42,53,38,54,58,38,52,44,52,29,30,47,51
17868,53,230000.0,ST,2,Medium,Medium,72,52,43,54,22,57,36,56,39,36,53,73,60,48,74,47,58,44,21,52,49,48,19
17869,53,230000.0,ST,2,High,High,70,52,43,54,27,57,48,57,41,32,54,72,61,48,74,54,47,63,23,54,41,44,29
17870,53,210000.0,LM,2,Medium,Medium,69,47,49,53,36,46,50,48,46,44,51,70,53,49,71,45,49,35,37,47,48,48,35
17871,53,90000.0,RW,2,Medium,Medium,67,54,44,58,35,63,49,54,44,30,52,65,82,34,64,67,63,65,22,55,45,47,40
17872,53,220000.0,RWB,2,Medium,Medium,67,30,36,48,50,50,40,31,32,30,46,66,60,50,47,24,64,47,53,39,38,38,50
17873,53,210000.0,CAM,2,Medium,Medium,78,41,47,58,23,38,47,42,39,33,52,75,83,43,81,42,44,38,17,41,50,46,25
17874,53,100000.0,LB,2,Medium,Medium,68,36,43,47,49,57,47,33,37,29,40,66,59,53,68,41,63,50,52,43,43,41,49
17875,53,220000.0,CAM,2,Medium,Medium,53,42,53,57,40,51,41,38,45,43,56,52,56,45,66,50,65,47,39,43,57,50,39
17876,53,170000.0,GK,1,Medium,Medium,55,54,51,53,22,52,10,7,12,10,17,25,31,41,43,38,24,20,6,8,30,37,7
17877,53,210000.0,GK,1,Medium,Medium,51,49,53,56,25,52,12,7,10,14,12,20,31,47,37,40,21,26,10,4,28,28,6
17878,53,240000.0,CAM,3,Medium,Medium,62,46,47,58,23,36,45,49,41,40,54,63,67,47,70,45,36,36,16,46,55,45,20
17879,53,275000.0,GK,1,Medium,Medium,54,56,46,50,30,53,10,5,14,11,17,26,31,44,38,35,18,17,9,4,28,32,5
17880,53,300000.0,ST,2,High,Medium,67,53,40,52,20,57,31,58,31,34,50,67,63,48,53,50,51,45,14,54,46,45,13
17881,53,220000.0,CAM,2,Medium,Medium,59,45,52,58,39,50,40,49,40,39,58,55,66,57,69,41,46,48,43,43,58,49,37
17882,53,240000.0,CAM,2,Medium,Medium,63,41,52,56,52,53,45,38,42,35,55,62,69,45,73,48,56,52,53,51,53,53,51
17883,53,210000.0,CM,2,Medium,Medium,59,39,53,55,48,52,40,37,34,37,56,56,50,54,72,53,48,55,47,31,54,43,40
17884,53,230000.0,LM,2,Medium,Low,69,49,47,56,25,44,48,51,39,38,53,69,73,42,62,58,45,32,19,52,49,50,23
17885,53,210000.0,CB,2,Medium,Medium,59,25,43,40,52,59,38,20,24,29,40,59,50,47,66,34,51,51,51,30,43,41,53
17886,53,200000.0,RM,2,High,Medium,71,39,48,54,45,56,47,38,37,33,52,68,73,53,50,50,58,49,43,42,43,45,45
17887,53,210000.0,RB,2,High,Medium,63,24,44,51,48,56,47,21,38,28,50,61,53,46,68,24,58,54,48,46,42,39,45
17888,53,210000.0,RM,2,Medium,Medium,71,44,46,54,24,47,51,44,37,30,51,70,53,42,76,46,49,29,18,43,43,46,22
17889,53,180000.0,GK,1,Medium,Medium,57,53,45,57,26,50,14,8,14,14,16,30,32,39,44,34,22,20,8,8,28,24,18
17890,53,60000.0,CB,2,Medium,Medium,54,23,29,32,53,66,27,19,30,29,34,48,34,50,57,35,57,42,47,23,35,39,50
17891,53,230000.0,CAM,3,Medium,Medium,67,47,44,57,23,36,42,50,45,38,57,68,68,38,53,46,39,35,24,48,51,50,20
17892,53,180000.0,GK,1,Medium,Medium,55,52,53,54,23,51,13,9,12,14,15,22,36,42,30,40,18,22,12,9,36,34,12
17893,53,220000.0,CB,2,Medium,Medium,60,28,36,40,52,62,28,24,30,27,38,60,55,48,49,40,58,48,47,31,33,42,52
17894,53,220000.0,ST,2,Medium,Medium,65,49,39,51,27,67,28,53,35,24,48,67,58,48,70,52,62,56,26,52,48,50,25
17895,53,220000.0,RM,2,High,High,65,44,51,55,43,64,39,43,38,41,55,64,72,52,77,48,74,73,47,49,46,44,34
17896,53,200000.0,RWB,2,Medium,Medium,69,37,45,53,47,52,50,36,44,47,53,70,63,50,70,37,56,47,46,43,38,39,45
17897,53,200000.0,ST,2,Medium,Medium,72,50,40,54,17,56,32,55,40,30,50,73,72,49,74,46,50,32,16,52,42,46,11
17898,53,240000.0,ST,2,Medium,Medium,60,55,41,57,17,51,28,58,50,30,50,57,59,56,63,58,51,32,18,41,50,42,14
17899,53,300000.0,CAM,2,High,Low,67,41,53,57,37,41,40,40,43,39,55,68,74,40,73,47,51,45,27,48,55,54,38
17900,53,230000.0,CAM,2,High,Low,71,51,48,54,27,41,40,54,36,42,53,69,74,40,69,46,41,53,25,51,53,40,20
17901,53,110000.0,ST,2,Medium,Low,74,51,40,53,24,64,33,55,37,35,46,75,72,46,57,51,63,29,11,46,48,45,38
17902,53,240000.0,ST,2,Medium,Medium,74,53,38,53,19,49,28,55,35,30,52,75,60,40,63,52,34,30,12,54,48,48,16
17903,53,250000.0,CAM,3,High,Medium,73,46,48,55,44,40,48,47,45,40,53,71,74,42,73,50,45,48,44,48,48,49,44
17904,53,200000.0,RB,2,Low,Medium,65,25,38,51,50,60,40,22,37,23,46,66,74,44,61,33,61,62,47,42,40,49,49
17905,53,230000.0,CAM,2,Medium,Medium,63,47,54,57,51,48,48,46,47,44,57,64,69,43,67,56,54,52,50,46,50,53,50
17906,53,210000.0,CAM,2,Medium,Medium,66,47,48,57,32,47,38,48,39,38,53,64,74,46,69,48,60,48,31,52,49,47,30
17907,53,300000.0,ST,2,Medium,Medium,64,53,43,51,24,48,29,55,36,35,50,64,68,47,50,54,42,42,22,54,45,49,20
17908,53,170000.0,GK,1,Medium,Medium,52,55,51,49,21,53,13,7,12,10,16,27,37,50,46,38,16,17,8,5,30,27,9
17909,53,200000.0,RB,3,Medium,High,62,30,36,54,49,52,46,26,41,38,48,63,77,51,75,32,64,56,49,44,35,43,46
17910,53,220000.0,CAM,2,Medium,Medium,64,47,54,57,45,52,49,46,50,47,55,61,71,49,80,48,54,52,46,48,54,45,42
17911,53,200000.0,GK,1,Medium,Medium,52,54,47,57,32,50,11,7,12,10,16,34,42,44,48,35,18,21,10,5,29,27,8
17912,53,230000.0,CB,2,Medium,Medium,59,26,36,41,54,55,31,19,24,27,32,59,48,50,57,41,57,43,54,26,32,44,51
17913,53,130000.0,CB,2,Low,High,72,31,35,50,51,70,42,31,42,27,50,72,64,54,57,34,84,55,51,45,35,42,54
17914,53,230000.0,CAM,2,Medium,Medium,67,41,49,55,36,46,45,39,39,46,53,65,77,46,38,42,57,36,43,51,53,41,27
17915,53,220000.0,RB,2,Medium,Medium,63,38,41,47,49,50,45,41,44,38,45,63,53,51,59,37,56,45,51,37,39,39,44
17916,53,190000.0,ST,2,Medium,Medium,51,56,39,51,24,51,29,63,34,31,48,50,58,52,63,53,55,31,17,47,50,47,25
17917,53,180000.0,GK,1,Medium,Medium,54,56,57,56,23,53,14,8,12,14,10,15,34,33,24,43,26,18,10,5,26,25,5
17918,53,210000.0,ST,2,Medium,Medium,69,51,47,55,26,47,37,54,36,34,51,67,71,52,86,50,49,35,22,51,48,43,11
17919,53,200000.0,LB,2,High,Medium,63,27,35,51,50,46,47,27,32,26,45,60,49,51,80,29,57,32,50,47,33,34,46
17920,53,220000.0,CB,2,Medium,Medium,61,23,33,33,54,54,22,19,27,28,30,61,59,48,58,28,52,49,51,24,35,38,54
17921,53,220000.0,RM,2,Medium,Medium,78,37,48,56,37,44,38,32,43,36,55,76,71,40,68,42,55,32,45,40,47,42,33
17922,53,190000.0,GK,1,Medium,Medium,52,54,51,57,24,51,10,5,11,9,14,20,31,45,28,38,17,24,8,4,26,30,6
17923,53,210000.0,RB,2,Medium,Medium,69,29,39,51,47,52,49,29,29,28,47,72,70,51,71,31,53,42,51,44,33,34,42
17924,53,220000.0,CB,2,Medium,Medium,64,24,35,42,52,56,28,18,30,26,45,66,40,42,34,38,34,44,48,27,28,45,52
17925,53,100000.0,ST,2,Medium,Medium,67,52,37,50,38,50,35,54,37,33,43,68,58,51,58,50,33,39,43,57,43,45,36
17926,53,190000.0,CB,2,Medium,Medium,58,27,41,45,50,67,29,22,26,24,44,59,54,50,54,42,60,57,45,28,40,49,50
17927,53,220000.0,GK,1,Medium,Medium,57,55,54,56,23,52,12,9,10,14,11,21,37,31,35,41,17,17,14,6,26,24,6
17928,53,170000.0,GK,1,Medium,Medium,49,54,53,54,21,53,10,6,14,14,17,24,21,48,41,40,28,16,25,7,27,37,9
17929,53,230000.0,CAM,2,Medium,Medium,66,42,49,56,49,55,40,33,41,38,61,64,66,51,71,55,62,62,44,54,43,49,48
17930,53,210000.0,GK,1,Medium,Medium,58,50,50,56,31,54,14,7,14,14,20,30,28,35,34,38,26,15,7,6,36,37,7
17931,53,180000.0,GK,1,Medium,Medium,54,52,54,57,26,50,13,8,14,12,12,31,37,39,35,41,16,26,8,6,27,34,6
17932,53,240000.0,CB,2,Medium,Medium,58,31,37,44,52,62,35,31,39,27,44,58,59,46,40,36,61,46,50,27,39,38,50
17933,53,210000.0,GK,1,Medium,Medium,57,54,53,52,32,51,16,8,10,11,15,30,32,40,34,40,15,23,12,8,35,30,12
17934,53,210000.0,CAM,2,Medium,Medium,55,42,55,58,45,43,45,39,47,44,57,55,62,45,76,53,35,35,44,41,53,58,41
17935,53,250000.0,ST,2,Medium,Medium,66,56,37,49,18,42,29,60,34,32,48,67,58,51,78,49,48,34,15,56,48,53,12
17936,53,210000.0,RM,2,Medium,Medium,69,44,53,51,47,52,52,42,41,42,55,69,50,54,80,46,64,55,52,52,52,46,42
17937,53,230000.0,LM,2,Medium,Medium,71,49,50,54,26,43,47,52,46,33,56,72,61,35,78,51,54,26,17,50,50,46,30
17938,53,230000.0,CDM,2,Medium,Medium,57,33,47,53,49,49,36,28,38,39,54,58,55,50,67,45,48,61,48,38,41,39,46
17939,53,210000.0,GK,1,Medium,Medium,55,51,53,52,30,54,14,9,11,13,17,31,31,41,34,40,23,26,6,4,26,28,9
17940,53,250000.0,CAM,2,High,Medium,68,46,55,60,40,49,44,45,53,50,58,68,74,55,86,56,51,53,26,48,56,56,37
17941,53,120000.0,RM,2,Medium,Medium,82,41,46,52,26,53,45,41,49,35,48,82,79,52,63,44,52,39,25,44,41,46,25
17942,53,200000.0,GK,1,Medium,Medium,56,52,50,50,21,50,15,8,12,15,15,17,35,49,20,38,21,20,15,9,40,26,7
17943,53,200000.0,CDM,2,Medium,Medium,56,39,50,52,47,63,43,35,39,37,54,49,57,49,68,49,64,51,46,47,45,40,47
17944,53,180000.0,GK,1,Medium,Medium,52,52,53,57,40,53,11,8,17,15,11,38,37,38,26,40,28,19,12,6,35,38,5
17945,53,210000.0,CB,2,Medium,Medium,61,26,30,46,54,61,36,24,29,32,29,57,52,55,58,22,60,49,49,44,32,33,52
17946,53,210000.0,ST,2,Medium,Low,70,47,45,50,40,62,34,47,45,33,47,72,67,51,57,52,61,57,39,54,48,43,38
17947,53,190000.0,ST,2,Medium,Medium,56,58,38,47,19,42,29,63,42,30,44,57,56,54,61,57,57,27,18,49,51,49,12
17948,53,210000.0,ST,2,Medium,Medium,63,54,44,57,21,46,37,59,37,37,53,66,71,48,76,49,53,30,19,49,47,49,19
17949,53,140000.0,CB,2,Medium,Medium,61,25,36,40,56,61,24,21,27,20,51,59,47,48,74,33,70,58,56,21,42,44,54
17950,53,190000.0,CB,2,Medium,Medium,60,37,43,50,51,65,31,36,34,40,49,62,62,45,75,42,70,68,50,32,40,44,51
17951,53,240000.0,LWB,2,High,Medium,74,32,45,53,46,52,56,28,52,24,45,73,60,53,70,40,52,47,48,52,43,33,42
17952,53,240000.0,CAM,2,Medium,Medium,69,39,51,56,44,49,42,31,36,32,58,73,59,48,71,49,53,52,44,53,52,44,41
17953,53,230000.0,ST,2,Medium,Low,79,57,42,56,23,49,44,56,51,42,52,81,67,39,86,65,54,35,24,47,51,46,17
17954,53,170000.0,GK,1,Medium,Medium,52,53,55,55,32,52,11,8,17,12,15,34,38,43,33,41,20,28,8,4,31,38,6
17955,53,210000.0,LM,3,Medium,Low,66,45,52,53,34,49,56,44,55,58,52,64,56,42,69,50,49,36,34,45,50,49,36
17956,53,275000.0,GK,1,Medium,Medium,56,52,56,53,38,51,15,10,15,14,21,36,37,42,40,42,25,22,14,9,42,44,14
17957,53,220000.0,LM,2,Medium,High,64,41,52,56,50,57,51,40,37,42,56,63,64,52,70,45,60,56,50,50,53,51,52
17958,53,220000.0,LM,2,Medium,High,71,42,49,54,46,47,45,41,42,43,50,72,68,49,67,47,44,39,44,48,52,50,49
17959,53,250000.0,CAM,2,Medium,Medium,59,45,55,57,41,48,46,44,48,44,61,55,64,54,61,57,36,43,26,47,53,55,41
17960,53,190000.0,GK,1,Medium,Medium,52,55,42,64,17,47,13,5,10,10,15,17,22,40,49,32,23,27,13,7,25,26,8
17961,53,200000.0,GK,1,Medium,Medium,55,52,52,55,39,53,13,9,13,12,17,38,41,36,39,39,25,22,16,9,36,36,12
17962,53,210000.0,CB,2,Medium,Medium,56,23,33,38,53,54,29,17,25,25,40,58,48,48,54,36,35,48,50,24,28,36,52
17963,53,120000.0,GK,1,Medium,Medium,53,55,52,50,27,52,11,5,10,14,14,26,22,47,48,39,22,19,14,7,48,21,7
17964,53,220000.0,RM,2,High,Medium,64,45,52,55,40,57,45,42,45,42,54,64,65,48,70,50,68,47,40,50,54,48,37
17965,53,230000.0,CB,2,Medium,Medium,71,50,40,48,51,63,26,48,42,58,50,70,71,49,45,59,59,47,52,43,48,46,50
17966,53,200000.0,CAM,2,Medium,Medium,68,42,51,58,46,52,41,41,43,42,54,71,74,54,70,47,57,50,49,44,53,55,43
17967,53,90000.0,GK,1,Medium,Medium,56,52,49,54,36,49,19,17,19,14,12,36,39,46,44,37,42,14,20,15,35,29,19
17968,53,200000.0,GK,1,Medium,Medium,48,54,60,51,25,55,14,7,14,11,11,32,30,45,26,45,22,27,8,8,38,25,5
17969,53,220000.0,GK,1,Medium,Medium,50,49,47,59,24,53,12,6,13,12,10,31,32,47,25,35,25,16,11,4,29,21,5
17970,53,240000.0,ST,2,Medium,Medium,65,53,42,51,23,44,36,55,36,32,50,66,68,46,65,52,34,41,20,55,46,49,22
17971,53,240000.0,ST,2,Medium,Medium,55,55,37,49,21,49,31,63,41,31,44,55,59,55,66,47,50,33,16,55,43,51,16
17972,53,120000.0,ST,2,Medium,Medium,59,51,42,55,27,48,43,54,35,26,50,59,50,51,78,46,60,28,14,62,46,47,40
17973,53,240000.0,CDM,2,Medium,Medium,60,33,50,53,49,54,45,32,36,33,55,62,61,43,66,36,60,58,52,42,48,44,46
17974,53,300000.0,ST,2,Medium,Medium,74,52,40,52,21,53,31,55,40,28,50,73,72,45,72,53,48,26,18,52,42,43,20
17975,53,250000.0,CAM,2,High,Medium,66,46,51,54,38,44,41,43,54,44,53,67,65,45,68,49,52,39,32,48,55,52,36
17976,53,180000.0,RB,2,Medium,Medium,66,29,33,47,52,52,39,31,31,29,35,63,59,51,71,22,61,51,48,46,33,36,53
17977,53,210000.0,CB,2,Medium,Medium,57,25,30,37,52,65,21,21,29,23,39,63,48,47,52,36,58,50,51,32,26,46,51
17978,53,220000.0,CB,2,Medium,Medium,60,27,34,37,52,62,31,24,31,27,41,59,43,49,54,38,59,53,55,24,30,44,50
17979,53,210000.0,CM,2,Medium,Medium,63,45,52,54,46,57,50,43,43,37,54,63,55,48,83,51,65,54,46,48,53,41,40
17980,53,70000.0,LB,2,Medium,Medium,61,25,33,45,52,61,47,22,31,30,34,52,56,45,60,27,70,51,49,47,36,38,44
17981,53,240000.0,CAM,2,Medium,Medium,63,45,55,57,40,44,42,43,55,52,53,61,60,54,65,48,45,50,35,55,53,60,40
17982,53,130000.0,LWB,3,Medium,Medium,67,39,41,55,48,53,46,39,37,33,53,67,63,49,68,40,57,54,45,50,37,40,47
17983,53,200000.0,RB,2,Medium,Medium,63,35,40,50,47,46,50,40,31,28,45,65,56,52,79,28,57,47,51,49,40,40,37
17984,53,200000.0,GK,1,Medium,Medium,50,53,53,54,28,54,11,8,10,13,12,20,24,43,28,40,19,18,14,5,28,23,6
17985,53,230000.0,ST,2,High,Low,74,52,45,53,25,48,49,50,49,33,48,74,56,38,63,63,52,29,26,56,49,44,20
17986,53,220000.0,ST,2,Medium,Medium,78,49,34,49,18,65,29,50,35,30,45,85,61,47,68,56,65,26,18,48,37,41,12
17987,53,140000.0,CM,2,High,Medium,58,43,50,52,47,62,43,40,37,39,51,62,59,53,68,51,73,58,51,49,52,46,43
17988,53,200000.0,CAM,2,Medium,Medium,72,44,52,54,43,44,44,41,44,41,53,70,62,51,68,43,53,47,47,51,55,50,44
17989,53,220000.0,GK,1,Medium,Medium,60,55,48,51,28,48,15,8,11,10,10,20,23,42,36,36,28,31,8,7,33,35,9
17990,53,200000.0,LB,2,Medium,Medium,61,35,40,47,48,52,49,27,37,34,48,55,53,53,60,46,55,46,48,44,39,41,45
17991,53,240000.0,CAM,2,Medium,Medium,56,42,51,60,44,50,39,36,33,40,60,53,64,55,60,55,34,54,46,47,44,38,38
